"","X1","X2","X3","occ1990dd","year"
"253",-2.07339618324881,-4.0567012753244,1.87119995962229,729,1940
"254",-3.42830178927785,1.70774615922349,3.53987335548367,733,1940
"255",-3.71031618623479,-2.07922684502511,0.762595640452899,736,1940
"256",0.76695198930199,-4.29874946236001,3.48764543151851,738,1940
"257",-3.41683762621885,-5.31085888604963,0.561119943219952,739,1940
"258",-7.20022892409864,-0.397934468351731,-1.50890391142687,743,1940
"259",-4.40909955639939,-0.44111606755799,0.705274707687476,744,1940
"260",-1.24117230223825,-0.36382515766412,2.30477019639841,745,1940
"261",-5.88607736633527,-1.41986802652595,-0.0447229381472565,747,1940
"262",-2.34949723596325,-0.780632905817063,1.88675429797896,749,1940
"263",-6.1674877680924,-0.152251375991829,-0.0460448427405588,753,1940
"264",-4.30560796974042,-0.361337351749088,1.43385327774628,754,1940
"265",-3.8200847402554,-4.78879730370427,-0.231640098773318,755,1940
"266",-5.46875267129362,-0.0634778473408452,-0.0770510377032192,756,1940
"267",-5.36472670078024,-0.799818019764765,-0.148494854793845,757,1940
"268",-1.8844504385457,4.21386637070447,1.95265468105411,763,1940
"269",-5.15320394984029,-0.0690555052031208,0.175309848333962,765,1940
"270",-3.75553713486795,-1.07200146353723,1.93489671127575,766,1940
"271",-4.59537233091544,-1.57410201657484,1.00918838933046,769,1940
"272",-4.5508977762117,-0.695273589217478,-0.378602459778979,774,1940
"273",-1.22474758811267,-3.99146229556075,1.95019691957265,783,1940
"274",0.0946168833044512,-8.27549416163577,1.72777421060249,785,1940
"275",-5.02716482825746,-1.24859282794943,0.448414540738687,789,1940
"276",-0.31606442843646,-8.56931757799203,0.986689909462098,799,1940
"277",-4.61226834515542,-0.0401443159202694,1.32402292376546,803,1940
"278",-3.33491851054377,-0.687212199079092,1.61569907128495,804,1940
"279",-6.03997209571232,1.62473129051227,1.53012343310064,808,1940
"280",-6.61909849937383,-0.504724739816311,0.275245340916072,809,1940
"281",-0.925179214553519,-0.308259917639488,2.05567983117776,813,1940
"282",-7.28651101212446,-1.04517682616814,-1.16822534370596,814,1940
"283",-6.16813774138784,1.42839722509971,-0.656229120533143,823,1940
"284",-2.34227785677091,-0.0162869618295648,2.03999754903814,824,1940
"285",-6.53696537768416,1.79335868581331,1.33059156122605,825,1940
"286",-4.04884635131304,0.216147301589633,0.806042177219678,828,1940
"287",-2.0271514376826,-0.417922691348462,1.81344885267388,829,1940
"288",-3.8418556619163,-10.0524365569858,5.30758494037243,844,1940
"289",-2.07862992093683,-4.1431814780532,-0.481849831341509,848,1940
"290",-6.62357547018237,0.285674989673208,-0.983862393053513,853,1940
"291",-5.59220767246869,1.24999383307985,1.41071479321517,856,1940
"292",-3.98804199150183,-3.11491932539001,1.36377543512376,859,1940
"293",-4.98256962077271,-3.14041579766111,-0.0601899391367636,865,1940
"294",-3.64803683332937,-3.94090444689705,0.426950271897835,866,1940
"295",-4.48367916131431,-1.38450629689014,0.752523935298695,869,1940
"296",-1.70397276660526,-4.29013819574886,2.85601404218735,873,1940
"297",-2.66748399046456,-0.924266710670124,1.54734814644471,878,1940
"298",-5.30365489930793,-0.253968494964791,1.96715920420082,885,1940
"299",-3.25444339978952,-0.0837408116286278,2.5231450260157,887,1940
"300",-0.244926667620164,1.41463812957794,2.93267682611313,888,1940
"301",-4.35352744676987,-0.870605942847772,0.405695149663089,889,1940
"302",-0.269101803310407,-0.138447748409534,3.08022900445853,4,1941
"303",1.76803598040514,-0.812763488017142,3.02539923614997,7,1941
"304",-0.593076595971125,-2.24963531394359,2.86889383565432,8,1941
"305",2.26570010971497,-4.39658995588099,2.92678262660541,9,1941
"306",0.284948619660691,0.279215329583302,3.69254808356146,13,1941
"307",-3.24405054925739,0.458516244175048,3.03270385653214,14,1941
"308",6.12325725103721,1.27917107095918,6.15431503478068,15,1941
"309",0.691264929990253,-2.03572264379855,2.81328224667166,18,1941
"310",-0.511019213116689,-2.32302012043395,2.08974269158479,22,1941
"311",1.60531939916278,-1.99314521562878,2.79692925124827,23,1941
"312",-4.02220629902239,-1.4442867382816,1.86600957644692,24,1941
"313",4.71389707046708,-1.09859236511259,3.18799773121826,25,1941
"314",-0.370795974686353,-1.47047006345224,5.12913517175216,26,1941
"315",-3.30926635497407,-0.391990433328874,1.06356605870353,28,1941
"316",-3.82885831345011,-0.960254363507358,0.997726620108571,29,1941
"317",1.37207802740993,-4.41687077261938,2.69057679822951,33,1941
"318",-3.00703589296622,-0.610320011140915,1.91244403837222,34,1941
"319",5.17750242826412,-8.04481043798168,1.75663685605476,35,1941
"320",-5.12293129632086,1.29322747001521,-0.548058051313654,36,1941
"321",0.753115991330876,-4.97869088102454,1.58022170444073,43,1941
"322",-0.347884125353196,-5.42765217234596,0.871613498824649,44,1941
"323",3.23193353184186,-4.8994996846053,0.762293072734228,45,1941
"324",16.8682765355931,-11.010359494628,2.72251522589112,47,1941
"325",-0.872487244064195,-1.83517394297978,0.866510827330442,48,1941
"326",1.08313948302606,-5.54952194899038,0.293683784864628,53,1941
"327",2.88318693517138,-7.70232006933547,0.950272682734124,55,1941
"328",6.72496694008228,-5.98078503168761,3.49444486455965,56,1941
"329",4.13482894199793,-8.14473801132965,1.38354715594447,57,1941
"330",-1.88588117983968,-5.12262169058543,-0.0235213434664187,58,1941
"331",1.449961001448,-4.74612816038298,2.28885534591451,59,1941
"332",-3.33612838231048,-0.842502374256144,0.344522132452933,64,1941
"333",2.26586358051264,-3.77113843667738,3.00706426025584,65,1941
"334",-7.57629440011814,0.710228011124555,-1.74466257297045,66,1941
"335",-0.939265547346549,-1.92262063411329,1.32829099009163,69,1941
"336",-0.79552764321075,-1.37288690496654,1.59611512266075,73,1941
"337",4.04170894735865,-0.989754055048768,-0.962162314819552,75,1941
"338",-3.25361164616231,-0.651205114739905,2.33153647246086,76,1941
"339",-1.24637538168366,1.52611348006406,-2.49146424562082,77,1941
"340",3.36223243889082,-0.988513046500012,4.49813551097705,78,1941
"341",7.45897103278561,3.19109928315052,2.31889314068906,79,1941
"342",-6.12465437438766,-1.88519455742694,-0.96090713781448,83,1941
"343",-2.62790264518775,-0.788737795736738,2.39101076142235,84,1941
"344",-2.64172188611764,-1.48801146224562,1.93045379649986,85,1941
"345",-5.67705707905129,-4.28040979533388,3.33201024365524,86,1941
"346",-5.07127081204499,0.0816205338901476,0.513251989872646,87,1941
"347",3.66741520443084,-12.6406055786917,2.30987116443436,88,1941
"348",-5.06187165715296,-4.47758825042415,1.27396606359314,89,1941
"349",-4.89873852235529,-0.134032801184967,0.820760298194586,96,1941
"350",2.26497198079718,-1.46354212799046,3.42287762771132,97,1941
"351",-7.80858850670897,2.23605710525401,0.858496526409944,99,1941
"352",0.769178217900241,-9.69445311310644,2.16819813712534,104,1941
"353",-3.14196621935016,2.19302842539321,4.4391315715397,106,1941
"354",-0.756363939598922,-0.473796946392095,5.04626578760655,154,1941
"355",-3.10236036971426,0.0792990148028188,2.26099288474746,155,1941
"356",-4.25362730917873,1.88228425339012,1.62249295578461,156,1941
"357",-6.40475048293702,-1.2987672230011,1.03678034276561,157,1941
"358",-5.79684188718714,0.863882949622564,0.255572336467598,158,1941
"359",-2.30218529343294,0.290026057777406,3.41398008951616,159,1941
"360",-5.21380866827728,0.0522890551408083,0.549781594926714,163,1941
"361",-6.2721793192524,-0.766697373483244,-0.668032214559389,164,1941
"362",-1.13050505262791,-0.905079589204101,4.94658854515906,165,1941
"363",8.96135284445797,7.32473848745823,9.83790105824525,166,1941
"364",4.15374293915959,-1.84211902891138,3.04880821457343,167,1941
"365",-1.912971244714,2.26320906936238,5.87400711230643,169,1941
"366",8.18496188107037,-12.2943281468152,2.09916695633714,173,1941
"367",-4.00944621764183,-0.714142464890887,1.10898931960177,174,1941
"368",-4.03135535782041,0.0966607578098628,0.270020557073879,175,1941
"369",4.60885434436525,5.74576772940961,11.8800113258794,176,1941
"370",-1.88069066277892,1.22597907710766,2.65676500084001,178,1941
"371",3.9738865717297,2.25194948534648,8.86921537817332,183,1941
"372",2.04347444660412,-5.75420183669883,3.06086727872645,184,1941
"373",-1.79508011803624,-2.23321759471388,1.80742101424133,185,1941
"374",-1.79233903972333,0.947720346891256,3.24502864577242,186,1941
"375",-1.43907933845609,-0.0230325974994395,2.1342086402805,187,1941
"376",-2.80572454644188,-0.478732245157994,0.837885454586107,188,1941
"377",-1.71444922731669,-1.29445648503023,1.11714494602538,189,1941
"378",-3.04622452656955,4.98056645029598,3.70031973565554,193,1941
"379",-2.12311627166972,0.577317090648908,4.43309912900252,194,1941
"380",-0.183061501944042,-1.13104142813768,3.47138644055703,195,1941
"381",-5.14640848152602,-0.959333133831867,-0.72163813163254,198,1941
"382",-5.27766019567276,0.630451621173548,0.625471490119649,199,1941
"383",-0.333981206573773,-0.389464486268407,3.32657316892443,203,1941
"384",-5.33604305833741,0.578494643169188,0.764365099951534,204,1941
"385",-0.421485413875213,1.54704977935868,2.65185886460772,205,1941
"386",0.0940398508362768,1.31960649725576,9.49651754958854,206,1941
"387",-3.84426057719016,0.588196388591445,2.01821268647381,207,1941
"388",4.01680831050155,4.38668671682214,7.0865920292064,208,1941
"389",-0.64103595441079,-2.2568671319199,1.38617958239612,214,1941
"390",-0.296712557981856,-6.50693456302882,0.40641695105787,217,1941
"391",1.27452703161832,-8.05403784501859,0.814564443898867,218,1941
"392",5.20870751553197,-0.887880733149636,5.97901059513221,223,1941
"393",-2.77365470384409,-1.78364605710638,1.25879047374165,224,1941
"394",1.51318296428396,-1.47164106752832,3.61220269789558,226,1941
"395",-4.07589310039257,-5.35191631655918,-1.18287960420806,227,1941
"396",-3.84502295337461,-1.86180767287562,0.903802416645443,228,1941
"397",2.35189850669571,-9.7910145483987,1.99788708431163,229,1941
"398",-0.2221593859055,-2.13626976030381,2.76393336553765,243,1941
"399",-1.34378377088643,-1.6130799341949,2.97604983101767,253,1941
"400",-1.47951576041519,-0.654082329363446,0.886562313941854,254,1941
"401",-0.232951981715678,-0.901089524396569,3.30620550372019,255,1941
"402",-2.38805310816127,0.710455117920961,2.53720406959676,256,1941
"403",0.674001465700859,-5.54764170518774,2.05210488410108,258,1941
"404",-3.12950412326712,0.506204548285471,2.02512536370183,269,1941
"405",-3.84929165141506,-0.28337208424834,1.44019121102691,270,1941
"406",-1.93884556383731,-1.22703898599462,2.43229098927817,274,1941
"407",-4.26400850674253,0.101671853850222,0.821659402589847,275,1941
"408",-2.90586728930367,-0.218995872034329,-0.840635847423504,276,1941
"409",-2.56102345416795,-1.1234105841601,2.50541224653399,277,1941
"410",-5.66611984106663,0.331670384732532,0.154894048185199,283,1941
"411",0.432640472899303,-2.95292266371602,3.3753192603843,303,1941
"412",-3.72511944348108,-1.04387303825923,2.20525964874836,308,1941
"413",-3.02983557256254,0.435334052761637,2.79470125423796,313,1941
"414",-3.58830064456012,0.22794319407662,2.60961672899433,315,1941
