"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"533_1972",-0.016618451403223,0.0267480231413657,-0.211027148674022,0.0669185420258431,-0.0192787665090528,0.159140493518549,0.110367296361343
"533_1973",-0.0650868442912683,0.0159908259578068,-0.225561834552674,0.100252732245586,-0.094433125742738,0.172740016928563,-0.0124246896198943
"533_1974",-0.112777495304198,0.110012454767537,-0.170385728198681,0.00736758135100572,0.0128347931990171,0.455796173559401,-0.0217950246444862
"533_1975",-0.0248852733893926,0.0993395405283243,-0.24694741560449,0.128241911394427,-0.0826332643546925,-0.0172491723940357,-0.0954876671624471
"533_1976",-0.0220002434407408,0.0403462600470104,-0.229074109308028,0.0324031618197795,-0.0931729718694312,0.151631440428421,0.0404631853655466
"533_1977",-0.0482308626035745,0.060315357304366,-0.245071812979242,0.116287212805812,-0.0824377978053246,0.205633536240512,0.0858833322623758
"533_1978",-0.0804316628391077,0.0861314843996353,-0.247164938034303,0.0665263357935959,-0.126942657044152,0.206770443967322,-0.0752718585030681
"533_1979",-0.0841668437932988,0.0930491288461871,-0.231230458761267,0.0980452805091314,-0.0388570243237645,0.310801170108931,-0.08569478423041
"535_1970",0.0131555738860755,0.0418543712462584,-0.158516181548209,0.00571822697480144,-0.224635502567577,-0.00763545260662301,0.0121759971931623
"535_1971",0.00430717496676161,-0.0547619726599816,-0.106324053987906,0.00524066960287017,-0.259012023170305,0.129331805079708,-0.0439525847100025
"535_1972",-0.0144134732751811,-0.0572480258918498,-0.166237478265378,0.0224945766594646,-0.117937368334463,0.117647761522456,-0.0251974962447762
"535_1973",-0.0328869251942684,0.0157956800927032,-0.224038518170545,0.0148011562760804,-0.139958316215798,0.0348495456843675,-0.0920803897042247
"535_1974",-0.114265617893511,0.200727747897988,-0.00270545584549737,-0.00839051668084038,-0.201247073913445,0.0861071695857023,-0.542213983670773
"535_1975",0.0191872395660679,0.0409393619724538,-0.133986464870267,-0.038096765801741,-0.190136912869357,-0.0874968955832189,-0.0164597800717449
"535_1976",-0.0300635286384151,0.0332464720922927,-0.232908178925347,-0.0546696131529092,-0.256013258699969,0.0404078909747208,-0.0762105168399426
"535_1977",-0.0680346093780279,0.122384180256603,-0.232467949452588,0.0670628219174155,-0.272032330994275,-0.0253340712209532,-0.294284488049031
