"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"8_1964",0.0104661881347422,0.0354120835303637,-0.0864409127372717,0.0117026438514105,-0.0136949390843223,-0.0408162200457914,-0.0703015565818711
"8_1965",0.0253617099787086,0.0285275375844967,-0.0913593381230842,0.0467535871432713,-0.0164016072833766,-0.041389941021764,-0.0842059307698901
"8_1966",0.00143354515136239,0.0125815356927283,-0.08593714033299,0.0241392120465256,-0.0143304191777558,-0.0577868099729975,-0.0739576163466203
"8_1967",-0.000856056044140101,0.00742569491808393,-0.0846358327101655,0.0311446400496718,-0.00440886375010605,-0.0621819552378583,-0.0627594719604318
"8_1968",0.0260682288060575,0.0210576674143121,-0.0973878717635118,0.0362011536376852,0.00325799926870878,-0.105600326537976,-0.105914341182301
"8_1969",0.0136145955926234,0.0165175663512346,-0.0990539110945947,0.0253612823883249,-0.00569006674011885,-0.101599928524632,-0.103475849226561
"8_1970",-0.00186402405676347,-0.00115515607778159,-0.086908899748746,0.0219111858882903,-0.00810700786557535,-0.0750421437493103,-0.0835137603082583
"8_1971",0.0177622574184415,0.004045753750973,-0.107415239555344,0.00984365383726921,-0.0187426890092722,-0.129338645060416,-0.11584964791852
"8_1972",0.0187054411709568,0.00246919248664883,-0.103376225199019,0.0387900880032453,-0.0282158208617081,-0.13695534275525,-0.117225045350405
"8_1973",0.0214694370675367,-0.00151096402339601,-0.102748818994744,0.0377819952270995,-0.0296980458949296,-0.154576789178707,-0.125566104562149
"8_1974",0.0271655177756216,-0.00101875397642077,-0.0971746351141266,0.0633911775400783,-0.022881300915282,-0.140493909479493,-0.110313406757271
"8_1975",0.0216642026239622,0.00144708398287505,-0.102716649583145,0.0555365572775763,-0.0240032406756993,-0.114764035233455,-0.0756544661518039
"8_1976",0.0259737099903521,-0.00305529837398468,-0.0994492710553298,0.059207223366383,-0.0201815094437267,-0.157215277664183,-0.112279785706188
"8_1977",0.0292608969982692,-0.0144235955870994,-0.100601775087836,0.0529314556384646,-0.0439017420843297,-0.1500178261575,-0.0905085100388234
"8_1978",0.037454868271956,-0.0218099757593783,-0.0912957607419194,0.0472597609505945,-0.0376073190148942,-0.177671787361627,-0.10721884642865
"8_1979",0.0401610582550958,-0.0299031677768226,-0.0846416336366171,0.0426271362477313,-0.0471413803989054,-0.191867529749662,-0.104151388563533
"8_1980",0.0408945665859914,-0.0322620373600714,-0.081973074140283,0.0330097468199662,-0.0389021332739163,-0.205143477039944,-0.116855035176459
"8_1981",0.0408008485106688,-0.0350473962989404,-0.0804661947787057,0.0368967373721104,-0.05441016398499,-0.215944516859551,-0.112689346483987
"8_1982",0.0478865812059693,-0.0350307104006809,-0.0682663381115739,0.0290380243462794,-0.0140418176492265,-0.196952556426623,-0.121238834843714
"8_1983",0.0495371172137376,-0.0487232092206582,-0.0547662875911848,0.0206237385608313,-0.0177464916863379,-0.208921115548006,-0.1091313238415
